,Unnamed: 0,state,county,candidate,party,total_votes,won,lat,lng,population,density,TOTAL,ratio
1235,1235,Maine,Woolwich,Donald Trump,REP,1062,True,,,,,2150,0.493953488372093
1236,1236,Maine,Anson,Donald Trump,REP,796,True,,,,,1223,0.6508585445625511
1237,1237,Maine,Athens,Donald Trump,REP,332,True,,,,,510,0.6509803921568628
1238,1238,Maine,Bingham,Donald Trump,REP,349,True,,,,,580,0.6017241379310345
1239,1239,Maine,Brighton Plt.,Donald Trump,REP,29,True,,,,,49,0.5918367346938775
1240,1240,Maine,Cambridge,Donald Trump,REP,176,True,,,,,252,0.6984126984126984
1241,1241,Maine,Canaan,Donald Trump,REP,749,True,,,,,1155,0.6484848484848484
1242,1242,Maine,Caratunk,Donald Trump,REP,36,True,,,,,61,0.5901639344262295
1243,1243,Maine,Cornville,Donald Trump,REP,471,True,,,,,776,0.6069587628865979
1244,1244,Maine,Dennistown Plt.,Donald Trump,REP,19,True,,,,,24,0.7916666666666666
1245,1245,Maine,Detroit,Donald Trump,REP,276,True,,,,,436,0.6330275229357798
1246,1246,Maine,Embden,Donald Trump,REP,374,True,,,,,565,0.6619469026548672
1247,1247,Maine,Fairfield,Donald Trump,REP,1845,True,,,,,3391,0.5440872898849897
1248,1248,Maine,Harmony,Donald Trump,REP,326,True,,,,,488,0.6680327868852459
1249,1249,Maine,Hartland,Donald Trump,REP,610,True,,,,,899,0.67853170189099
1250,1250,Maine,Highland Plt.,Donald Trump,REP,71,True,,,,,116,0.6120689655172413
1251,1251,Maine,Jackman,Donald Trump,REP,387,True,,,,,535,0.7233644859813084
1252,1252,Maine,Madison,Donald Trump,REP,1411,True,,,,,2382,0.5923593618807724
1253,1253,Maine,Mercer,Donald Trump,REP,283,True,,,,,481,0.5883575883575883
1254,1254,Maine,Moose River,Donald Trump,REP,107,True,,,,,124,0.8629032258064516
1255,1255,Maine,Moscow,Donald Trump,REP,199,True,,,,,279,0.7132616487455197
1256,1256,Maine,New Portland,Donald Trump,REP,266,True,,,,,481,0.553014553014553
1257,1257,Maine,Norridgewock,Donald Trump,REP,1128,True,,,,,1874,0.6019210245464247
1258,1258,Maine,Palmyra,Donald Trump,REP,800,True,,,,,1155,0.6926406926406926
1259,1259,Maine,Pittsfield,Donald Trump,REP,1156,True,,,,,2042,0.5661116552399609
1260,1260,Maine,Pleasant Ridge Plt.,Donald Trump,REP,40,True,,,,,53,0.7547169811320755
1261,1261,Maine,Ripley,Donald Trump,REP,195,True,,,,,299,0.6521739130434783
1262,1262,Maine,St. Albans,Donald Trump,REP,833,True,,,,,1186,0.7023608768971332
1263,1263,Maine,Skowhegan,Donald Trump,REP,2215,True,,,,,4197,0.5277579223254706
1264,1264,Maine,Smithfield,Donald Trump,REP,342,True,,,,,627,0.5454545454545454
1265,1265,Maine,Solon,Donald Trump,REP,365,True,,,,,623,0.5858747993579454
1266,1266,Maine,Starks,Donald Trump,REP,237,True,,,,,381,0.6220472440944882
1267,1267,Maine,The Forks Plt.,Joe Biden,DEM,18,True,,,,,38,0.47368421052631576
1268,1268,Maine,West Forks Plt.,Donald Trump,REP,30,True,,,,,53,0.5660377358490566
1269,1269,Maine,Belfast,Joe Biden,DEM,2847,True,,,,,4237,0.6719376917630399
1270,1270,Maine,Belmont,Donald Trump,REP,319,True,,,,,598,0.5334448160535117
1271,1271,Maine,Brooks,Donald Trump,REP,317,True,,,,,593,0.5345699831365935
1272,1272,Maine,Burnham,Donald Trump,REP,389,True,,,,,644,0.6040372670807453
1273,1273,Maine,Frankfort,Donald Trump,REP,441,True,,,,,680,0.6485294117647059
1274,1274,Maine,Freedom,Donald Trump,REP,236,True,,,,,469,0.5031982942430704
1275,1275,Maine,Islesboro,Joe Biden,DEM,309,True,,,,,445,0.6943820224719102
1276,1276,Maine,Jackson,Donald Trump,REP,191,True,,,,,338,0.5650887573964497
1277,1277,Maine,Knox,Donald Trump,REP,315,True,44.1274,-69.1369,7172.0,215.0,475,0.6631578947368421
1278,1278,Maine,Liberty,Donald Trump,REP,308,True,,,,,591,0.5211505922165821
1279,1279,Maine,Lincolnville,Joe Biden,DEM,1059,True,,,,,1654,0.6402660217654171
1280,1280,Maine,Monroe,Joe Biden,DEM,308,True,,,,,602,0.5116279069767442
1281,1281,Maine,Montville,Joe Biden,DEM,346,True,,,,,650,0.5323076923076923
1282,1282,Maine,Morrill,Donald Trump,REP,355,True,,,,,611,0.5810147299509002
1283,1283,Maine,Northport,Joe Biden,DEM,670,True,,,,,1109,0.6041478809738503
1284,1284,Maine,Palermo,Donald Trump,REP,537,True,,,,,939,0.5718849840255591
1285,1285,Maine,Prospect,Donald Trump,REP,242,True,,,,,423,0.5721040189125296
1286,1286,Maine,Searsmont,Donald Trump,REP,481,True,,,,,937,0.5133404482390609
1287,1287,Maine,Searsport,Joe Biden,DEM,843,True,,,,,1608,0.5242537313432836
1288,1288,Maine,Stockton Springs,Joe Biden,DEM,529,True,,,,,1065,0.49671361502347416
1289,1289,Maine,Swanville,Donald Trump,REP,454,True,,,,,826,0.549636803874092
1290,1290,Maine,Thorndike,Joe Biden,DEM,228,True,,,,,446,0.5112107623318386
1291,1291,Maine,Troy,Donald Trump,REP,340,True,,,,,593,0.5733558178752108
1292,1292,Maine,Waldo,Donald Trump,REP,261,True,44.4279,-69.0325,6710.0,76.0,502,0.5199203187250996
1293,1293,Maine,Winterport,Donald Trump,REP,1245,True,,,,,2335,0.5331905781584583
1294,1294,Maine,Addison,Donald Trump,REP,451,True,,,,,706,0.6388101983002833
1295,1295,Maine,Alexander,Donald Trump,REP,224,True,,,,,308,0.7272727272727273
1296,1296,Maine,Baileyville,Donald Trump,REP,421,True,,,,,673,0.62555720653789
1297,1297,Maine,Baring Plt.,Donald Trump,REP,68,True,,,,,112,0.6071428571428571
1298,1298,Maine,Beals,Donald Trump,REP,191,True,,,,,293,0.6518771331058021
1299,1299,Maine,Beddington,Donald Trump,REP,36,True,,,,,51,0.7058823529411765
1300,1300,Maine,Calais,Donald Trump,REP,856,True,,,,,1516,0.5646437994722955
1301,1301,Maine,Charlotte,Donald Trump,REP,145,True,,,,,216,0.6712962962962963
1302,1302,Maine,Cherryfield,Donald Trump,REP,417,True,,,,,645,0.6465116279069767
1303,1303,Maine,Columbia,Donald Trump,REP,156,True,,,,,228,0.6842105263157895
1304,1304,Maine,Columbia Falls,Donald Trump,REP,204,True,,,,,335,0.608955223880597
1305,1305,Maine,Cooper,Donald Trump,REP,60,True,,,,,96,0.625
1306,1306,Maine,Crawford,Donald Trump,REP,45,True,,,,,66,0.6818181818181818
1307,1307,Maine,Cutler,Donald Trump,REP,218,True,,,,,315,0.692063492063492
1308,1308,Maine,Danforth,Donald Trump,REP,314,True,,,,,421,0.7458432304038005
1309,1309,Maine,Deblois,Donald Trump,REP,35,True,,,,,40,0.875
1310,1310,Maine,Dennysville,Donald Trump,REP,214,True,,,,,357,0.5994397759103641
1311,1311,Maine,East Machias,Donald Trump,REP,528,True,,,,,814,0.6486486486486487
1312,1312,Maine,Eastport,Joe Biden,DEM,474,True,,,,,835,0.5676646706586826
1313,1313,Maine,Grand Lake Stream Plt,Donald Trump,REP,60,True,,,,,98,0.6122448979591837
1314,1314,Maine,Harrington,Donald Trump,REP,363,True,,,,,538,0.6747211895910781
1315,1315,Maine,Jonesboro,Donald Trump,REP,212,True,,,,,346,0.6127167630057804
1316,1316,Maine,Jonesport,Donald Trump,REP,447,True,,,,,712,0.6278089887640449
1317,1317,Maine,Lubec,Joe Biden,DEM,457,True,,,,,883,0.5175537938844847
1318,1318,Maine,Machias,Donald Trump,REP,461,True,,,,,893,0.5162374020156775
1319,1319,Maine,Machiasport,Donald Trump,REP,337,True,,,,,566,0.5954063604240283
1320,1320,Maine,Marshfield,Donald Trump,REP,208,True,,,,,316,0.6582278481012658
1321,1321,Maine,Meddybemps,Donald Trump,REP,70,True,,,,,103,0.6796116504854369
1322,1322,Maine,Milbridge,Donald Trump,REP,391,True,,,,,731,0.5348837209302325
1323,1323,Maine,Northfield,Donald Trump,REP,81,True,,,,,125,0.648
1324,1324,Maine,Pembroke,Donald Trump,REP,267,True,,,,,482,0.553941908713693
1325,1325,Maine,Perry,Donald Trump,REP,258,True,,,,,470,0.548936170212766
1326,1326,Maine,Princeton,Donald Trump,REP,340,True,,,,,468,0.7264957264957265
1327,1327,Maine,Robbinston,Donald Trump,REP,221,True,,,,,353,0.6260623229461756
1328,1328,Maine,Roque Bluffs,Joe Biden,DEM,101,True,,,,,183,0.5519125683060109
1329,1329,Maine,Steuben,Donald Trump,REP,409,True,,,,,668,0.6122754491017964
1330,1330,Maine,Talmadge,Donald Trump,REP,18,True,,,,,32,0.5625
1331,1331,Maine,Topsfield,Donald Trump,REP,100,True,,,,,124,0.8064516129032258
1332,1332,Maine,Vanceboro,Donald Trump,REP,65,True,,,,,93,0.6989247311827957
1333,1333,Maine,Waite,Donald Trump,REP,33,True,,,,,51,0.6470588235294118
1334,1334,Maine,Wesley,Donald Trump,REP,45,True,,,,,76,0.5921052631578947
1335,1335,Maine,Whiting,Donald Trump,REP,205,True,,,,,361,0.5678670360110804
1336,1336,Maine,Whitneyville,Donald Trump,REP,70,True,,,,,130,0.5384615384615384
1337,1337,Maine,Acton,Donald Trump,REP,930,True,,,,,1636,0.5684596577017115
1338,1338,Maine,Alfred,Joe Biden,DEM,983,True,,,,,1995,0.49273182957393485
1339,1339,Maine,Arundel,Joe Biden,DEM,1405,True,,,,,2825,0.49734513274336284
1340,1340,Maine,Berwick,Donald Trump,REP,2229,True,,,,,4371,0.5099519560741249
1341,1341,Maine,Biddeford,Joe Biden,DEM,7022,True,,,,,11066,0.6345562985722032
1342,1342,Maine,Buxton,Donald Trump,REP,2686,True,,,,,5279,0.5088084864557681
1343,1343,Maine,Cornish,Donald Trump,REP,478,True,,,,,944,0.5063559322033898
1344,1344,Maine,Dayton,Donald Trump,REP,756,True,,,,,1381,0.5474293989862419
1345,1345,Maine,Eliot,Joe Biden,DEM,2839,True,,,,,4728,0.6004653130287648
1346,1346,Maine,Hollis,Donald Trump,REP,1535,True,,,,,2895,0.5302245250431779
1347,1347,Maine,Kennebunk,Joe Biden,DEM,5368,True,,,,,8236,0.6517727051966974
1348,1348,Maine,Kennebunkport,Joe Biden,DEM,1777,True,,,,,2746,0.6471230881281864
1349,1349,Maine,Kittery,Joe Biden,DEM,4418,True,,,,,6412,0.689020586400499
1350,1350,Maine,Lebanon,Donald Trump,REP,2178,True,,,,,3529,0.6171720034003967
1351,1351,Maine,Limerick,Donald Trump,REP,948,True,,,,,1840,0.5152173913043478
1352,1352,Maine,Limington,Donald Trump,REP,1357,True,,,,,2298,0.5905134899912968
1353,1353,Maine,Lyman,Donald Trump,REP,1537,True,,,,,2944,0.522078804347826
1354,1354,Maine,Newfield,Donald Trump,REP,575,True,,,,,963,0.5970924195223261
1355,1355,Maine,North Berwick,Donald Trump,REP,1557,True,,,,,3111,0.5004821600771456
1356,1356,Maine,Ogunquit,Joe Biden,DEM,731,True,,,,,1058,0.6909262759924386
1357,1357,Maine,Old Orchrd Bch,Joe Biden,DEM,3708,True,,,,,6215,0.5966210780370073
1358,1358,Maine,Parsonsfield,Donald Trump,REP,564,True,,,,,1066,0.5290806754221389
1359,1359,Maine,Saco,Joe Biden,DEM,7794,True,,,,,12656,0.6158343868520859
1360,1360,Maine,Sanford,Joe Biden,DEM,5392,True,,,,,10931,0.4932760040252493
1361,1361,Maine,Shapleigh,Donald Trump,REP,1034,True,,,,,1789,0.577976523197317
1362,1362,Maine,South Berwick,Joe Biden,DEM,2748,True,,,,,4634,0.5930082002589555
1363,1363,Maine,Waterboro,Donald Trump,REP,2471,True,,,,,4478,0.5518088432335865
1364,1364,Maine,Wells,Joe Biden,DEM,4465,True,,,,,7975,0.5598746081504702
1365,1365,Maine,York,Joe Biden,DEM,6117,True,43.4673,-70.4511,21502.0,275.0,9658,0.6333609442948851
1366,1366,Maryland,Allegany,Donald Trump,REP,20886,True,39.6515,-78.7584,19495.0,748.0,30641,0.6816357168499723
1367,1367,Maryland,Anne Arundel,Joe Biden,DEM,172823,True,39.156,-76.6071,69649.0,1553.0,309617,0.5581831746964798
1368,1368,Maryland,Baltimore,Joe Biden,DEM,258409,True,39.3051,-76.6144,2270087.0,2872.0,414932,0.6227743341077574
1369,1369,Maryland,Calvert,Donald Trump,REP,25346,True,38.3574,-76.4147,9579.0,856.0,49112,0.5160856817071184
1370,1370,Maryland,Caroline,Donald Trump,REP,10283,True,38.877,-75.8264,4488.0,328.0,15794,0.6510700265923769
1371,1371,Maryland,Carroll,Donald Trump,REP,60218,True,39.4041,-76.9528,70639.0,296.0,100327,0.6002172894634545
1372,1372,Maryland,Cecil,Donald Trump,REP,29439,True,39.6066,-75.8209,15653.0,680.0,47462,0.6202646327588387
1373,1373,Maryland,Charles,Joe Biden,DEM,62171,True,38.6085,-76.9194,120707.0,827.0,89498,0.6946635679009587
1374,1374,Maryland,Dorchester,Donald Trump,REP,8764,True,38.5515,-76.0787,12300.0,446.0,15977,0.5485385241284346
1375,1375,Maryland,Frederick,Joe Biden,DEM,77675,True,39.4337,-77.4141,158866.0,1158.0,145615,0.5334271881330906
1376,1376,Maryland,Garrett,Donald Trump,REP,12002,True,39.4165,-79.4022,2099.0,298.0,15611,0.7688168599064762
1377,1377,Maryland,Harford,Donald Trump,REP,80930,True,39.5022,-76.3113,222834.0,998.0,148186,0.5461379617507727
1378,1378,Maryland,Howard,Joe Biden,DEM,129433,True,39.2004,-76.859,105412.0,1274.0,183062,0.7070446078377818
1379,1379,Maryland,Kent,Joe Biden,DEM,5329,True,39.2182,-76.0714,5073.0,671.0,10794,0.49370020381693536
1380,1380,Maryland,Montgomery,Joe Biden,DEM,419569,True,39.1755,-77.2643,89529.0,2029.0,533743,0.7860880611080614
1381,1381,Maryland,Prince George's,Joe Biden,DEM,379208,True,38.9549,-76.7406,58158.0,1098.0,424855,0.8925586376528463
1382,1382,Maryland,Queen Anne's,Donald Trump,REP,18741,True,38.9745,-76.3184,8145.0,488.0,30290,0.6187190491911522
1383,1383,Maryland,St. Mary's,Donald Trump,REP,30826,True,38.2969,-76.4949,14730.0,442.0,55665,0.553777059193389
1384,1384,Maryland,Somerset,Donald Trump,REP,5739,True,38.2054,-75.697,3525.0,815.0,10147,0.5655858874544201
1385,1385,Maryland,Talbot,Joe Biden,DEM,11062,True,38.776,-76.0701,16589.0,558.0,22555,0.49044557747727774
1386,1386,Maryland,Washington,Donald Trump,REP,40224,True,39.6401,-77.7217,194602.0,1270.0,67779,0.5934581507546586
1387,1387,Maryland,Wicomico,Donald Trump,REP,22944,True,38.3756,-75.5865,108982.0,920.0,46216,0.496451445386879
1388,1388,Maryland,Worcester,Donald Trump,REP,18571,True,38.3851,-75.1487,12950.0,772.0,31691,0.5860023350478054
1389,1389,Maryland,Baltimore city,Joe Biden,DEM,207260,True,,,,,237461,0.8728170099511078
1390,1390,Massachusetts,Barnstable,Joe Biden,DEM,16491,True,41.6692,-70.2005,10598.0,588.0,28427,0.5801174939318253
1391,1391,Massachusetts,Bourne,Joe Biden,DEM,6527,True,,,,,12119,0.5385757900816899
1392,1392,Massachusetts,Brewster,Joe Biden,DEM,4940,True,,,,,7436,0.6643356643356644
1393,1393,Massachusetts,Chatham,Joe Biden,DEM,3107,True,,,,,5075,0.6122167487684729
1394,1394,Massachusetts,Dennis,Joe Biden,DEM,6181,True,,,,,10321,0.5988760778994283
1395,1395,Massachusetts,Eastham,Joe Biden,DEM,2864,True,,,,,4100,0.6985365853658536
1396,1396,Massachusetts,Falmouth,Joe Biden,DEM,14134,True,,,,,21890,0.6456829602558246
1397,1397,Massachusetts,Harwich,Joe Biden,DEM,5833,True,,,,,9448,0.6173793395427604
1398,1398,Massachusetts,Mashpee,Joe Biden,DEM,5982,True,,,,,10263,0.5828705057000877
1399,1399,Massachusetts,Orleans,Joe Biden,DEM,3288,True,,,,,4842,0.6790582403965304
1400,1400,Massachusetts,Provincetown,Joe Biden,DEM,2402,True,,,,,2613,0.9192499043245312
1401,1401,Massachusetts,Sandwich,Joe Biden,DEM,7739,True,,,,,14061,0.5503875968992248
1402,1402,Massachusetts,Truro,Joe Biden,DEM,1386,True,,,,,1762,0.7866061293984109
1403,1403,Massachusetts,Wellfleet,Joe Biden,DEM,1971,True,,,,,2516,0.7833863275039745
1404,1404,Massachusetts,Yarmouth,Joe Biden,DEM,9149,True,,,,,15452,0.592091638622832
1405,1405,Massachusetts,Adams,Joe Biden,DEM,2894,True,,,,,4441,0.651655032650304
1406,1406,Massachusetts,Alford,Joe Biden,DEM,271,True,,,,,325,0.8338461538461538
1407,1407,Massachusetts,Becket,Joe Biden,DEM,757,True,,,,,1195,0.6334728033472803
1408,1408,Massachusetts,Cheshire,Joe Biden,DEM,1124,True,,,,,1946,0.5775950668036999
1409,1409,Massachusetts,Clarksburg,Joe Biden,DEM,583,True,,,,,990,0.5888888888888889
1410,1410,Massachusetts,Dalton,Joe Biden,DEM,2682,True,,,,,3821,0.7019104946349123
1411,1411,Massachusetts,Egremont,Joe Biden,DEM,783,True,,,,,973,0.8047276464542652
1412,1412,Massachusetts,Florida,Joe Biden,DEM,209,True,,,,,418,0.5
1413,1413,Massachusetts,Great Barrington,Joe Biden,DEM,3368,True,,,,,4112,0.8190661478599222
1414,1414,Massachusetts,Hancock,Joe Biden,DEM,257,True,,,,,478,0.5376569037656904
1415,1415,Massachusetts,Hinsdale,Joe Biden,DEM,771,True,,,,,1210,0.6371900826446281
1416,1416,Massachusetts,Lanesborough,Joe Biden,DEM,1237,True,,,,,1891,0.6541512427287149
1417,1417,Massachusetts,Lee,Joe Biden,DEM,2415,True,,,,,3489,0.6921754084264833
1418,1418,Massachusetts,Lenox,Joe Biden,DEM,2701,True,,,,,3368,0.8019596199524941
1419,1419,Massachusetts,Monterey,Joe Biden,DEM,481,True,,,,,592,0.8125
1420,1420,Massachusetts,Mount Washington,Joe Biden,DEM,102,True,,,,,125,0.816
1421,1421,Massachusetts,New Ashford,Joe Biden,DEM,98,True,,,,,151,0.6490066225165563
1422,1422,Massachusetts,New Marlborough,Joe Biden,DEM,678,True,,,,,959,0.7069864442127216
1423,1423,Massachusetts,North Adams,Joe Biden,DEM,4216,True,,,,,5932,0.7107215104517869
1424,1424,Massachusetts,Otis,Joe Biden,DEM,550,True,,,,,1014,0.5424063116370809
1425,1425,Massachusetts,Peru,Joe Biden,DEM,299,True,,,,,533,0.5609756097560976
1426,1426,Massachusetts,Pittsfield,Joe Biden,DEM,16404,True,,,,,21942,0.7476073284112661
1427,1427,Massachusetts,Richmond,Joe Biden,DEM,828,True,,,,,1057,0.783349101229896
1428,1428,Massachusetts,Sandisfield,Joe Biden,DEM,306,True,,,,,515,0.5941747572815534
1429,1429,Massachusetts,Savoy,Joe Biden,DEM,226,True,,,,,399,0.5664160401002506
1430,1430,Massachusetts,Sheffield,Joe Biden,DEM,1542,True,,,,,2162,0.7132284921369103
1431,1431,Massachusetts,Stockbridge,Joe Biden,DEM,1099,True,,,,,1363,0.8063096111518708
1432,1432,Massachusetts,Tyringham,Joe Biden,DEM,234,True,,,,,314,0.7452229299363057
1433,1433,Massachusetts,Washington,Joe Biden,DEM,240,True,,,,,353,0.6798866855524079
1434,1434,Massachusetts,West Stockbridge,Joe Biden,DEM,784,True,,,,,971,0.8074150360453141
1435,1435,Massachusetts,Williamstown,Joe Biden,DEM,3196,True,,,,,3757,0.8506787330316742
1436,1436,Massachusetts,Windsor,Joe Biden,DEM,370,True,,,,,579,0.6390328151986183
1437,1437,Massachusetts,Acushnet,Donald Trump,REP,3290,True,,,,,6068,0.542188529993408
1438,1438,Massachusetts,Attleboro,Joe Biden,DEM,13661,True,,,,,23555,0.5799617915516876
1439,1439,Massachusetts,Berkley,Donald Trump,REP,2251,True,,,,,4113,0.5472890833941162
1440,1440,Massachusetts,Dartmouth,Joe Biden,DEM,9792,True,,,,,17884,0.5475285171102662
1441,1441,Massachusetts,Dighton,Donald Trump,REP,2473,True,,,,,4724,0.5234970364098221
1442,1442,Massachusetts,Easton,Joe Biden,DEM,8715,True,,,,,14519,0.60024795096081
1443,1443,Massachusetts,Fairhaven,Joe Biden,DEM,5093,True,,,,,9557,0.5329078162603328
1444,1444,Massachusetts,Fall River,Joe Biden,DEM,17459,True,,,,,31616,0.5522203947368421
1445,1445,Massachusetts,Freetown,Donald Trump,REP,2906,True,,,,,5506,0.5277878677806029
1446,1446,Massachusetts,Mansfield,Joe Biden,DEM,9024,True,,,,,14537,0.6207608172250121
1447,1447,Massachusetts,New Bedford,Joe Biden,DEM,21267,True,,,,,34877,0.6097714826389884
1448,1448,Massachusetts,North Attleborough,Joe Biden,DEM,9724,True,,,,,17191,0.5656448141469373
1449,1449,Massachusetts,Norton,Joe Biden,DEM,5918,True,,,,,10974,0.5392746491707673
1450,1450,Massachusetts,Raynham,Joe Biden,DEM,4372,True,,,,,8811,0.4961979344001816
1451,1451,Massachusetts,Rehoboth,Donald Trump,REP,4076,True,,,,,7917,0.5148414803587218
1452,1452,Massachusetts,Seekonk,Joe Biden,DEM,4786,True,,,,,8955,0.5344500279173646
1453,1453,Massachusetts,Somerset,Joe Biden,DEM,5815,True,,,,,11122,0.5228376191332494
1454,1454,Massachusetts,Swansea,Donald Trump,REP,5123,True,,,,,10034,0.5105640821207893
1455,1455,Massachusetts,Taunton,Joe Biden,DEM,14996,True,,,,,26773,0.5601165353154297
1456,1456,Massachusetts,Westport,Joe Biden,DEM,5319,True,,,,,10546,0.50436184335293
1457,1457,Massachusetts,Aquinnah,Joe Biden,DEM,311,True,,,,,355,0.8760563380281691
1458,1458,Massachusetts,Chilmark,Joe Biden,DEM,796,True,,,,,921,0.8642779587404995
1459,1459,Massachusetts,Edgartown,Joe Biden,DEM,2185,True,,,,,3101,0.7046114156723637
1460,1460,Massachusetts,Gosnold,Joe Biden,DEM,56,True,,,,,82,0.6829268292682927
1461,1461,Massachusetts,Oak Bluffs,Joe Biden,DEM,2420,True,,,,,3209,0.7541290121533188
1462,1462,Massachusetts,Tisbury,Joe Biden,DEM,2225,True,,,,,2835,0.7848324514991182
1463,1463,Massachusetts,West Tisbury,Joe Biden,DEM,1921,True,,,,,2295,0.837037037037037
1464,1464,Massachusetts,Amesbury,Joe Biden,DEM,6786,True,,,,,10395,0.6528138528138528
1465,1465,Massachusetts,Andover,Joe Biden,DEM,14503,True,,,,,21743,0.6670192705698386
1466,1466,Massachusetts,Beverly,Joe Biden,DEM,16703,True,,,,,24450,0.6831492842535787
1467,1467,Massachusetts,Boxford,Joe Biden,DEM,3117,True,,,,,5543,0.5623308677611402
1468,1468,Massachusetts,Danvers,Joe Biden,DEM,9833,True,,,,,16907,0.5815934228426096
1469,1469,Massachusetts,Essex,Joe Biden,DEM,1650,True,42.4781,-70.9664,94201.0,3386.0,2512,0.6568471337579618
1470,1470,Massachusetts,Georgetown,Joe Biden,DEM,3051,True,,,,,5585,0.5462846911369741
1471,1471,Massachusetts,Gloucester,Joe Biden,DEM,12138,True,,,,,18159,0.668428878242194
1472,1472,Massachusetts,Groveland,Joe Biden,DEM,2421,True,,,,,4536,0.5337301587301587
1473,1473,Massachusetts,Hamilton,Joe Biden,DEM,3364,True,,,,,4988,0.6744186046511628
1474,1474,Massachusetts,Haverhill,Joe Biden,DEM,19020,True,,,,,32401,0.5870189191691615
1475,1475,Massachusetts,Ipswich,Joe Biden,DEM,6273,True,,,,,9614,0.6524859579779488
1476,1476,Massachusetts,Lawrence,Joe Biden,DEM,17023,True,,,,,23208,0.7334970699758704
1477,1477,Massachusetts,Lynn,Joe Biden,DEM,24662,True,,,,,35777,0.6893255443441317
1478,1478,Massachusetts,Lynnfield,Joe Biden,DEM,4213,True,,,,,8345,0.5048532055122829
1479,1479,Massachusetts,Manchester,Joe Biden,DEM,2712,True,,,,,3819,0.7101335428122545
1480,1480,Massachusetts,Marblehead,Joe Biden,DEM,10128,True,,,,,14234,0.7115357594492061
1481,1481,Massachusetts,Merrimac,Joe Biden,DEM,2549,True,,,,,4391,0.5805055795946253
1482,1482,Massachusetts,Methuen,Joe Biden,DEM,14328,True,,,,,25919,0.5527991049037386
1483,1483,Massachusetts,Middleton,Donald Trump,REP,2966,True,,,,,5858,0.506316148856265
1484,1484,Massachusetts,Nahant,Joe Biden,DEM,1629,True,,,,,2524,0.6454041204437401
1485,1485,Massachusetts,Newbury,Joe Biden,DEM,3138,True,,,,,5025,0.6244776119402985
1486,1486,Massachusetts,Newburyport,Joe Biden,DEM,9224,True,,,,,12708,0.72584198929808
